timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2021-04-14 14:28:09,-0.970459,-0.077148,0.213135,-0.96875,0.060303,-0.135498,6
2021-04-14 14:28:09,-0.960938,-0.061523,0.213623,-0.96875,0.064209,-0.122803,6
2021-04-14 14:28:09,-0.978027,-0.067627,0.208984,-0.96875,0.054688,-0.126709,6
2021-04-14 14:28:09,-0.97583,-0.08252,0.198242,-0.96875,0.044922,-0.114746,6
2021-04-14 14:28:09,-0.97583,-0.080078,0.220459,-0.96875,0.046875,-0.11377,6
2021-04-14 14:28:09,-0.97583,-0.080078,0.226807,-0.96875,0.04248,-0.137451,6
2021-04-14 14:28:09,-0.97583,-0.080078,0.210938,-0.96875,0.064941,-0.135254,6
2021-04-14 14:28:09,-0.97583,-0.080078,0.214355,-0.96875,0.080811,-0.114014,6
2021-04-14 14:28:09,-0.97583,-0.081543,0.206543,-0.96875,0.080322,-0.105713,6
2021-04-14 14:28:09,-0.977051,-0.072998,0.200684,-0.96875,0.06543,-0.119385,6
2021-04-14 14:28:09,-0.968262,-0.067871,0.215576,-0.96875,0.071777,-0.130615,6
2021-04-14 14:28:09,-0.963867,-0.08252,0.213135,-0.96875,0.081299,-0.103027,6
2021-04-14 14:28:09,-0.978027,-0.080078,0.213135,-0.96875,0.064453,-0.091797,6
2021-04-14 14:28:09,-0.97583,-0.080078,0.213135,-0.96875,0.073242,-0.091309,6
2021-04-14 14:28:09,-0.97583,-0.080078,0.213135,-0.96875,0.080811,-0.105469,6
2021-04-14 14:28:09,-0.97583,-0.080078,0.215088,-0.96875,0.065674,-0.109863,6
2021-04-14 14:28:09,-0.97583,-0.080078,0.203369,-0.96875,0.060059,-0.109375,6
2021-04-14 14:28:09,-0.97583,-0.080078,0.203613,-0.96875,0.077148,-0.109375,6
2021-04-14 14:28:09,-0.973633,-0.080078,0.215088,-0.96875,0.06665,-0.109375,6
2021-04-14 14:28:09,-0.986816,-0.080078,0.213135,-0.96875,0.047119,-0.107666,6
2021-04-14 14:28:09,-0.986328,-0.080078,0.213135,-0.96875,0.060547,-0.124512,6
2021-04-14 14:28:09,-0.964844,-0.080078,0.213135,-0.96875,0.0625,-0.110596,6
2021-04-14 14:28:09,-0.956055,-0.080078,0.213135,-0.96875,0.0625,-0.109131,6
2021-04-14 14:28:09,-0.969971,-0.080078,0.213135,-0.96875,0.0625,-0.109375,6
2021-04-14 14:28:09,-0.977051,-0.077881,0.213135,-0.96875,0.0625,-0.109375,6
2021-04-14 14:28:09,-0.97583,-0.093262,0.213135,-0.96875,0.0625,-0.109131,6
2021-04-14 14:28:09,-0.97583,-0.086182,0.213135,-0.96875,0.0625,-0.09375,6
2021-04-14 14:28:09,-0.97583,-0.079346,0.213135,-0.96875,0.0625,-0.110107,6
2021-04-14 14:28:09,-0.97583,-0.080078,0.213135,-0.96875,0.062256,-0.108154,6
2021-04-14 14:28:10,-0.97583,-0.080078,0.213135,-0.96875,0.063965,-0.092285,6
2021-04-14 14:28:10,-0.97583,-0.080078,0.213135,-0.96875,0.079346,-0.09375,6
2021-04-14 14:28:10,-0.97583,-0.080078,0.213135,-0.96875,0.078125,-0.093262,6
2021-04-14 14:28:10,-0.97583,-0.080078,0.213135,-0.96875,0.078125,-0.096436,6
2021-04-14 14:28:10,-0.97583,-0.080078,0.213135,-0.96875,0.078125,-0.108643,6
2021-04-14 14:28:10,-0.97583,-0.080078,0.213135,-0.96875,0.078125,-0.088379,6
2021-04-14 14:28:10,-0.97583,-0.078613,0.213135,-0.96875,0.078613,-0.075928,6
2021-04-14 14:28:10,-0.97583,-0.094482,0.213135,-0.96875,0.073242,-0.077148,6
2021-04-14 14:28:10,-0.97583,-0.096436,0.213135,-0.96875,0.063477,-0.083252,6
2021-04-14 14:28:10,-0.97583,-0.097168,0.213135,-0.969482,0.083984,-0.092285,6
2021-04-14 14:28:10,-0.97583,-0.081055,0.213135,-0.963623,0.10083,-0.06958,6
2021-04-14 14:28:10,-0.97583,-0.07959,0.212646,-0.949463,0.114014,-0.064209,6
2021-04-14 14:28:10,-0.97583,-0.095947,0.229004,-0.95874,0.100586,-0.087402,6
2021-04-14 14:28:10,-0.97583,-0.096191,0.213135,-0.969482,0.064209,-0.089844,6
2021-04-14 14:28:10,-0.97583,-0.096191,0.213135,-0.976562,0.026367,-0.075684,6
2021-04-14 14:28:10,-0.97583,-0.096191,0.213135,-0.979736,0.022949,-0.078125,6
2021-04-14 14:28:10,-0.97583,-0.096191,0.213135,-0.966553,0.056396,-0.078125,6
2021-04-14 14:28:10,-0.97583,-0.094971,0.213135,-0.96875,0.070068,-0.079834,6
2021-04-14 14:28:10,-0.97583,-0.078857,0.213135,-0.96875,0.087646,-0.070312,6
2021-04-14 14:28:10,-0.97583,-0.082275,0.215088,-0.96875,0.097412,-0.060547,6
2021-04-14 14:28:10,-0.97583,-0.095703,0.230713,-0.96875,0.083008,-0.0625,6
2021-04-14 14:28:10,-0.976074,-0.078369,0.229004,-0.96875,0.085205,-0.06665,6
2021-04-14 14:28:10,-0.972412,-0.080078,0.229004,-0.96875,0.095215,-0.041748,6
2021-04-14 14:28:10,-0.960938,-0.07959,0.229004,-0.96875,0.095947,-0.033203,6
2021-04-14 14:28:10,-0.977295,-0.08374,0.229004,-0.96875,0.08374,-0.067871,6
2021-04-14 14:28:10,-0.980225,-0.098389,0.229004,-0.96875,0.07666,-0.080566,6
2021-04-14 14:28:10,-0.990723,-0.096191,0.229736,-0.96875,0.078125,-0.080322,6
2021-04-14 14:28:10,-0.968994,-0.096191,0.224609,-0.96875,0.078125,-0.067139,6
2021-04-14 14:28:10,-0.956543,-0.096191,0.210938,-0.96875,0.078125,-0.063721,6
2021-04-14 14:28:10,-0.964844,-0.096191,0.212158,-0.96875,0.078125,-0.050781,6
2021-04-14 14:28:10,-0.978027,-0.097412,0.219727,-0.96875,0.075928,-0.046143,6
2021-04-14 14:28:10,-0.97583,-0.090576,0.22583,-0.970703,0.090332,-0.046875,6
2021-04-14 14:28:10,-0.97583,-0.077881,0.209473,-0.954102,0.093994,-0.046875,6
2021-04-14 14:28:10,-0.97583,-0.080078,0.220947,-0.965576,0.095459,-0.046875,6
2021-04-14 14:28:10,-0.97583,-0.080078,0.223145,-0.968994,0.080322,-0.046875,6
2021-04-14 14:28:10,-0.97583,-0.080078,0.217773,-0.96875,0.077881,-0.045166,6
2021-04-14 14:28:10,-0.97583,-0.080078,0.23291,-0.96875,0.078125,-0.062012,6
2021-04-14 14:28:10,-0.97583,-0.080078,0.219727,-0.96875,0.078125,-0.047119,6
2021-04-14 14:28:10,-0.97583,-0.080078,0.218994,-0.96875,0.077148,-0.061523,6
2021-04-14 14:28:10,-0.977783,-0.080078,0.230957,-0.969238,0.093506,-0.061768,6
2021-04-14 14:28:10,-0.967285,-0.082275,0.229004,-0.953125,0.078369,-0.077881,6
2021-04-14 14:28:10,-0.958008,-0.069336,0.226807,-0.96875,0.062256,-0.077881,6
2021-04-14 14:28:10,-0.959961,-0.071533,0.240234,-0.96875,0.063232,-0.062012,6
2021-04-14 14:28:10,-0.95752,-0.081787,0.237061,-0.96875,0.094238,-0.061523,6
2021-04-14 14:28:10,-0.969482,-0.080078,0.227539,-0.96875,0.077148,-0.045898,6
2021-04-14 14:28:10,-0.977051,-0.080078,0.229004,-0.96875,0.076416,-0.045166,6
2021-04-14 14:28:10,-0.97583,-0.080078,0.226807,-0.96875,0.060791,-0.03125,6
2021-04-14 14:28:10,-0.97583,-0.080078,0.241943,-0.96875,0.064209,-0.050537,6
2021-04-14 14:28:10,-0.97583,-0.080078,0.235107,-0.96875,0.082275,-0.064209,6
2021-04-14 14:28:10,-0.978027,-0.080078,0.228027,-0.96875,0.095459,-0.062744,6
2021-04-14 14:28:11,-0.964355,-0.080078,0.226807,-0.969238,0.094238,-0.059082,6
2021-04-14 14:28:11,-0.958984,-0.080078,0.240723,-0.965088,0.089355,-0.045166,6
2021-04-14 14:28:11,-0.959961,-0.080078,0.245605,-0.950684,0.079834,-0.042725,6
2021-04-14 14:28:11,-0.959961,-0.080078,0.244873,-0.952148,0.09668,-0.029785,6
2021-04-14 14:28:11,-0.959961,-0.078125,0.244873,-0.95752,0.089844,-0.026611,6
2021-04-14 14:28:11,-0.958008,-0.093262,0.244873,-0.971924,0.06958,-0.013184,6
2021-04-14 14:28:11,-0.975098,-0.098389,0.244873,-0.962158,0.06543,-0.014404,6
2021-04-14 14:28:11,-0.960693,-0.08252,0.244873,-0.956299,0.080322,-0.02124,6
2021-04-14 14:28:11,-0.973633,-0.080078,0.244873,-0.972412,0.07666,-0.033447,6
2021-04-14 14:28:11,-0.977295,-0.080078,0.244873,-0.960693,0.084473,-0.029541,6
2021-04-14 14:28:11,-0.961182,-0.080078,0.243652,-0.95752,0.097412,-0.041016,6
2021-04-14 14:28:11,-0.959717,-0.080078,0.259766,-0.970703,0.08667,-0.032959,6
2021-04-14 14:28:11,-0.959961,-0.080078,0.260742,-0.96875,0.075928,-0.018799,6
2021-04-14 14:28:11,-0.959961,-0.080078,0.260742,-0.96875,0.078125,-0.034912,6
2021-04-14 14:28:11,-0.959961,-0.080078,0.260742,-0.96875,0.078125,-0.025146,6
2021-04-14 14:28:11,-0.959961,-0.080078,0.260742,-0.970703,0.07373,-0.005371,6
2021-04-14 14:28:11,-0.959961,-0.080078,0.260742,-0.959961,0.095459,0.001465,6
2021-04-14 14:28:11,-0.959961,-0.080078,0.260742,-0.951416,0.114746,0.002197,6
2021-04-14 14:28:11,-0.959961,-0.080078,0.260742,-0.950684,0.099854,-0.00708,6
2021-04-14 14:28:11,-0.959717,-0.080078,0.260742,-0.962891,0.094482,-0.024414,6
2021-04-14 14:28:11,-0.961914,-0.080078,0.260742,-0.969971,0.085693,-0.04248,6
2021-04-14 14:28:11,-0.975342,-0.080078,0.260742,-0.96875,0.063965,-0.050293,6
2021-04-14 14:28:11,-0.958252,-0.080078,0.260498,-0.970947,0.069824,-0.038086,6
2021-04-14 14:28:11,-0.959961,-0.080078,0.263428,-0.95752,0.090088,-0.02124,6
2021-04-14 14:28:11,-0.959961,-0.079834,0.279053,-0.952148,0.094482,-0.000977,6
2021-04-14 14:28:11,-0.959961,-0.083496,0.272705,-0.950928,0.0979,-0.010986,6
2021-04-14 14:28:11,-0.959961,-0.098389,0.262207,-0.965332,0.067139,-0.018066,6
2021-04-14 14:28:11,-0.959961,-0.096924,0.278809,-0.971191,0.072021,-0.00293,6
2021-04-14 14:28:11,-0.959961,-0.092041,0.276611,-0.955811,0.091309,0.000244,6
2021-04-14 14:28:11,-0.958984,-0.077881,0.277344,-0.950928,0.093994,0.001465,6
2021-04-14 14:28:11,-0.96582,-0.081299,0.270752,-0.966553,0.09375,-0.013428,6
2021-04-14 14:28:11,-0.9729,-0.07373,0.263428,-0.970215,0.092285,-0.01709,6
2021-04-14 14:28:11,-0.95752,-0.067383,0.278809,-0.954346,0.109131,-0.001221,6
2021-04-14 14:28:11,-0.959961,-0.08252,0.276611,-0.952881,0.09375,-0.000732,6
2021-04-14 14:28:11,-0.959961,-0.080078,0.276611,-0.953125,0.108643,0.015381,6
2021-04-14 14:28:11,-0.959961,-0.080078,0.276611,-0.952637,0.109619,0.000244,6
2021-04-14 14:28:11,-0.959961,-0.080078,0.278076,-0.968506,0.093506,0,6
2021-04-14 14:28:11,-0.959961,-0.080078,0.269531,-0.952637,0.09375,0.015869,6
2021-04-14 14:28:11,-0.958008,-0.080078,0.256836,-0.953125,0.093506,0.016357,6
2021-04-14 14:28:11,-0.967529,-0.080078,0.270264,-0.953125,0.094727,0.031006,6
2021-04-14 14:28:11,-0.979736,-0.082275,0.270508,-0.953125,0.108887,0.012939,6
2021-04-14 14:28:11,-0.967529,-0.071777,0.258789,-0.953125,0.092285,-0.001221,6
2021-04-14 14:28:11,-0.958008,-0.062256,0.260742,-0.952637,0.093994,0.000244,6
2021-04-14 14:28:11,-0.959961,-0.062012,0.258545,-0.955566,0.09082,-0.002441,6
2021-04-14 14:28:11,-0.959961,-0.073486,0.269775,-0.970459,0.079346,-0.017822,6
2021-04-14 14:28:11,-0.962158,-0.081787,0.278076,-0.969238,0.092041,-0.012207,6
2021-04-14 14:28:11,-0.947754,-0.080078,0.276611,-0.965088,0.078857,0.001953,6
2021-04-14 14:28:11,-0.952637,-0.080078,0.276611,-0.950928,0.100342,-0.000488,6
2021-04-14 14:28:11,-0.961182,-0.080078,0.276611,-0.953125,0.108154,0.004883,6
2021-04-14 14:28:11,-0.959961,-0.077881,0.276611,-0.952148,0.085693,0.013184,6
2021-04-14 14:28:12,-0.959961,-0.09375,0.276611,-0.958984,0.07959,-0.002197,6
2021-04-14 14:28:12,-0.962158,-0.085693,0.276611,-0.965576,0.101318,0.000977,6
2021-04-14 14:28:12,-0.945801,-0.079346,0.276611,-0.949463,0.112793,-0.005615,6
2021-04-14 14:28:12,-0.955322,-0.080078,0.276611,-0.958984,0.106201,-0.017822,6
2021-04-14 14:28:12,-0.960449,-0.078125,0.276611,-0.970947,0.077148,-0.015625,6
2021-04-14 14:28:12,-0.961914,-0.093018,0.276611,-0.970215,0.062988,-0.01709,6
2021-04-14 14:28:12,-0.947021,-0.098633,0.276611,-0.96167,0.085449,-0.010254,6
2021-04-14 14:28:12,-0.94165,-0.081055,0.276611,-0.950928,0.103027,0.01123,6
2021-04-14 14:28:12,-0.95752,-0.093506,0.276611,-0.953125,0.111328,0.009766,6
2021-04-14 14:28:12,-0.960205,-0.098145,0.276611,-0.950928,0.113281,-0.001709,6
2021-04-14 14:28:12,-0.959961,-0.082031,0.276611,-0.963379,0.090332,0,6
2021-04-14 14:28:12,-0.959961,-0.081299,0.276611,-0.96167,0.081299,-0.001953,6
2021-04-14 14:28:12,-0.959961,-0.064209,0.276611,-0.951416,0.104248,0.009033,6
2021-04-14 14:28:12,-0.959961,-0.079346,0.276611,-0.953125,0.115234,0.019287,6
2021-04-14 14:28:12,-0.959961,-0.080322,0.276611,-0.953125,0.0896,0.005615,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.276611,-0.953125,0.073242,-0.001221,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.276611,-0.953125,0.088379,0,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.276611,-0.953125,0.094727,0,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.276611,-0.953125,0.09375,0,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.276367,-0.953125,0.095947,-0.002197,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.277832,-0.953125,0.07959,0.011719,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.291992,-0.953125,0.087646,0.016113,6
2021-04-14 14:28:12,-0.959717,-0.080078,0.274902,-0.953125,0.106689,0.015625,6
2021-04-14 14:28:12,-0.962402,-0.080078,0.276611,-0.953125,0.111572,0.017334,6
2021-04-14 14:28:12,-0.975098,-0.080078,0.276855,-0.953125,0.095947,0.002197,6
2021-04-14 14:28:12,-0.958008,-0.080566,0.273682,-0.953125,0.093506,0,6
2021-04-14 14:28:12,-0.959961,-0.076416,0.258057,-0.953125,0.09375,0,6
2021-04-14 14:28:12,-0.959961,-0.06543,0.26416,-0.953125,0.09375,0,6
2021-04-14 14:28:12,-0.959961,-0.08252,0.278809,-0.953125,0.092773,0,6
2021-04-14 14:28:12,-0.959961,-0.081055,0.276611,-0.952393,0.109863,0,6
2021-04-14 14:28:12,-0.959961,-0.075684,0.276611,-0.968262,0.078613,0,6
2021-04-14 14:28:12,-0.959961,-0.060791,0.276611,-0.968506,0.078125,0,6
2021-04-14 14:28:12,-0.959961,-0.069336,0.276611,-0.952637,0.093994,0.015381,6
2021-04-14 14:28:12,-0.959961,-0.08252,0.276611,-0.953125,0.094482,-0.000488,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.277832,-0.953125,0.109131,0,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.270508,-0.953125,0.091064,0,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.256836,-0.953125,0.076416,0.001709,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.267334,-0.953125,0.080078,0.017334,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.280518,-0.953125,0.095459,0.012939,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.267578,-0.953125,0.093994,-0.001709,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.268066,-0.953125,0.089844,-0.000488,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.270752,-0.953125,0.079346,0.003906,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.258789,-0.953125,0.095215,0.013184,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.260742,-0.953125,0.0979,0.001709,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.260742,-0.953125,0.112549,0.017822,6
2021-04-14 14:28:12,-0.959961,-0.080078,0.260742,-0.953125,0.104248,0.015625,6
2021-04-14 14:28:12,-0.95752,-0.080078,0.260742,-0.953125,0.091309,0.015625,6
2021-04-14 14:28:12,-0.971924,-0.080078,0.260742,-0.953125,0.09375,0.015625,6
2021-04-14 14:28:12,-0.967041,-0.080078,0.260742,-0.953125,0.09375,0.016846,6
2021-04-14 14:28:12,-0.958496,-0.080078,0.260742,-0.953125,0.09375,0.009277,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.095215,-0.002197,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.258301,-0.953125,0.084961,-0.001709,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.271973,-0.953125,0.081543,0.009033,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.279785,-0.951172,0.105225,0.007812,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.264648,-0.962891,0.103271,0.005859,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.26001,-0.962158,0.091797,0.017334,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.258545,-0.951172,0.091553,0.015625,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.275391,-0.953125,0.102783,0.015625,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.263916,-0.953125,0.113037,0.017822,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260254,-0.950684,0.099609,0.005859,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.965332,0.094727,-0.001221,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.259277,-0.959473,0.080811,0,6
2021-04-14 14:28:13,-0.959961,-0.078857,0.274902,-0.951904,0.085449,0,6
2021-04-14 14:28:13,-0.959961,-0.094971,0.276611,-0.953125,0.10791,0,6
2021-04-14 14:28:13,-0.959961,-0.097168,0.277344,-0.953125,0.098633,0,6
2021-04-14 14:28:13,-0.959961,-0.080811,0.26123,-0.953125,0.093018,0,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.09375,-0.001953,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.0896,0.012451,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.123047,0.015869,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.099121,0.015625,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.093262,0.01709,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.09375,0.001709,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260498,-0.953125,0.092529,0,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.262451,-0.953125,0.108154,0,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.278076,-0.953125,0.109863,-0.000488,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.276855,-0.953125,0.093994,0.015381,6
2021-04-14 14:28:13,-0.959961,-0.079834,0.273682,-0.953125,0.093506,0,6
2021-04-14 14:28:13,-0.959961,-0.08374,0.258789,-0.953125,0.093506,0.015869,6
2021-04-14 14:28:13,-0.959961,-0.094971,0.260742,-0.953125,0.094238,0.015625,6
2021-04-14 14:28:13,-0.959961,-0.077881,0.260742,-0.953125,0.109131,0.015625,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.093994,0.015625,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.108887,0.013672,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.092041,-0.001709,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.093262,0.002686,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.09668,0.01416,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.108154,0.001465,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.091553,0.013428,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.093018,0.001465,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.098633,0.017822,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.106934,0.015625,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.091309,0.016602,6
2021-04-14 14:28:13,-0.959961,-0.080078,0.260742,-0.953125,0.09375,0.009277,6
